,index,smiles,length,inchikey,name,groups,withdrawn_class,source
3280,3280,[La+3].[La+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,55,NZPIUJUFIFZSPW-UHFFFAOYSA-H,lanthanum carbonate,approved,0,['DrugBank']
3281,3281,OC1=C(C=C(Cl)C=C1)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,55,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,niclosamide,approved; investigational; vet_approved,0,['DrugBank']
3282,3282,ClC1=CC(Cl)=C(C=C1)[C@@H]1CS\C(S1)=C(\C#N)N1C=CN=C1,55,YTAOBBFIOAEMLL-REQDGWNSSA-N,luliconazole,approved,0,"['DrugBank', 'ChEMBL']"
3284,3284,CCCCCCOC(=O)C1=CC=CC=C1C(=O)C1=CC=C(C=C1O)N(CC)CC,55,FDATWRLUYRHCJE-UHFFFAOYSA-N,diethylamino hydroxybenzoyl hexyl benzoate,approved,0,['DrugBank']
3286,3286,C[C@H](N)[C@H](O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O,55,VENXSELNXQXCNT-YDYUUSCQSA-N,metaraminol bitartrate,approved,0,['ChEMBL']
3287,3287,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1.Cl,55,WFBMIPUMYUHANP-UHFFFAOYSA-N,remifentanil hydrochloride,approved,0,['ChEMBL']
3288,3288,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+],55,QHJLLDJTVQAFAN-UHFFFAOYSA-M,meclofenamate sodium,approved,0,['ChEMBL']
3289,3289,C[C@H]1[C@H](c2ccccc2)OCCN1C.O=C(O)C(O)C(O)C(=O)O,55,VEPOHXYIFQMVHW-XOZOLZJESA-N,phendimetrazine tartrate,approved,0,['ChEMBL']
3291,3291,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl.O.O,55,VRSLTNZJOUZKLX-UHFFFAOYSA-N,ondansetron hydrochloride,approved,0,['ChEMBL']
3292,3292,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,55,BWHLPLXXIDYSNW-UHFFFAOYSA-N,ketorolac tromethamine,approved,0,['ChEMBL']
3295,3295,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,55,OSRUSFPMRGDLAG-QMGYSKNISA-N,dorzolamide hydrochloride,approved,0,['ChEMBL']
3296,3296,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl,55,AWEZYKMQFAUBTD-UHFFFAOYSA-N,naratriptan hydrochloride,approved,0,['ChEMBL']
3297,3297,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-],55,VPNYRYCIDCJBOM-UHFFFAOYSA-M,glycopyrrolate,approved,0,['ChEMBL']
3329,3329,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,54,HYWYRSMBCFDLJT-UHFFFAOYSA-N,nimesulide,withdrawn,1,"['WITHDRAWN', 'DrugBank']"
3330,3330,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,54,RZJQGNCSTQAWON-UHFFFAOYSA-N,rofecoxib,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
3331,3331,CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,54,YYUAYBYLJSNDCX-UHFFFAOYSA-N,isoxicam,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
3332,3332,COC(CN1CCN(CC1)CC(C(C2=CC=CC=C2)OC)O)C3=CC=CC=C3,54,VSTNNAYSCJQCQI-UHFFFAOYSA-N,zipeprol,withdrawn,1,['WITHDRAWN']
3333,3333,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2C3CCC(C2O)(C3(C)C)C,54,RMTYNAPTNBJHQI-UHFFFAOYSA-N,glibornuride,withdrawn,1,['WITHDRAWN']
3334,3334,CCC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,54,XACKNLSZYYIACO-DJLDLDEBSA-N,edoxudine,approved; investigational; withdrawn,1,['DrugBank']
3335,3335,CC(O)C(=O)O.CN1CCN(C(c2ccccc2)c2ccccc2)CC1,54,JOROEVAWQLGPFQ-UHFFFAOYSA-N,cyclizine lactate,withdrawn,1,['ChEMBL']
3337,3337,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)[O-].[Na+],54,AIJQWRAOMFRHTQ-UHFFFAOYSA-M,theophylline sodium glycinate,withdrawn,1,['ChEMBL']
3338,3338,CC(O)C(=O)O.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,54,GLPUBCPQWZZFNJ-UHFFFAOYSA-N,biperiden lactate,withdrawn,1,['ChEMBL']
3339,3339,O=P(O)(O)O.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,54,DUIGUKRYYAGJAF-UHFFFAOYSA-N,antazoline phosphate,withdrawn,1,['ChEMBL']
3340,3340,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+],54,WCIMWHNSWLLELS-UHFFFAOYSA-M,iothalamate sodium,withdrawn,1,['ChEMBL']
3351,3351,CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1,54,ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,approved,0,"['DrugBank', 'ChEMBL']"
3352,3352,COC1=C(C)C(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1,54,IHUNBGSDBOWDMA-AQFIFDHZSA-N,acitretin,approved,0,"['DrugBank', 'ChEMBL']"
3353,3353,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2,54,BOCUKUHCLICSIY-UHFFFAOYSA-N,cyclothiazide,approved,0,['DrugBank']
3357,3357,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O,54,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,meloxicam,approved; vet_approved,0,"['DrugBank', 'ChEMBL']"
3363,3363,COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1,54,XQYZDYMELSJDRZ-UHFFFAOYSA-N,papaverine,approved; investigational,0,['DrugBank']
3364,3364,O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1,54,CHQOEHPMXSHGCL-UHFFFAOYSA-N,trimethaphan,approved; investigational,0,['DrugBank']
3365,3365,CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O,54,IQFYYKKMVGJFEH-CSMHCCOUSA-N,telbivudine,approved; investigational,0,"['DrugBank', 'ChEMBL']"
3367,3367,[Tc].CC1=CC(C)=C(Br)C(C)=C1NC(=O)CN(CC(O)=O)CC(O)=O,54,JLJSYHOPCNWUNE-UHFFFAOYSA-N,technetium tc-99m mebrofenin,approved,0,['DrugBank']
3370,3370,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,54,WYEMLYFITZORAB-UHFFFAOYSA-N,boscalid,approved; experimental,0,['DrugBank']
3371,3371,[Na+].[Na+].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O,54,ZGTMUACCHSMWAC-UHFFFAOYSA-L,edetate disodium anhydrous,approved; vet_approved,0,"['DrugBank', 'ChEMBL']"
3372,3372,COC1=C(CNCC[C@]2(CCOC3(CCCC3)C2)C2=NC=CC=C2)SC=C1,54,DMNOVGJWPASQDL-OAQYLSRUSA-N,oliceridine,approved; investigational,0,"['DrugBank', 'ChEMBL']"
3373,3373,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+],54,ZEYOIOAKZLALAP-UHFFFAOYSA-M,diatrizoate sodium,approved,0,['ChEMBL']
3375,3375,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-],54,OSZNNLWOYWAHSS-UHFFFAOYSA-M,neostigmine methylsulfate,approved,0,['ChEMBL']
3376,3376,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,54,GHUUBYQTCDQWRA-UHFFFAOYSA-N,pioglitazone hydrochloride,approved,0,['ChEMBL']
3377,3377,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1.O=P(O)(O)O,54,FMCPYRDGUZBOJZ-BTQNPOSSSA-N,osilodrostat phosphate,approved,0,['ChEMBL']
3378,3378,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,54,WQVZLXWQESQGIF-UHFFFAOYSA-N,labetalol hydrochloride,approved,0,['ChEMBL']
3381,3381,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],54,BUVGWDNTAWHSKI-UHFFFAOYSA-L,acamprosate calcium,approved,0,['ChEMBL']
3383,3383,Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,54,WIHMBLDNRMIGDW-UHFFFAOYSA-N,citalopram hydrobromide,approved,0,['ChEMBL']
3414,3414,CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O,53,NNULBSISHYWZJU-LLKWHZGFSA-N,ceftizoxime,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
3417,3417,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N,53,QWCJHSGMANYXCW-UHFFFAOYSA-N,sulfaphenazole,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
3419,3419,CCN(CC)C(=O)C1CN2CCC3=CC(=C(C=C3C2CC1OC(=O)C)OC)OC,53,JSZILQVIPPROJI-FHWLQOOXSA-N,benzquinamide,withdrawn,1,['WITHDRAWN']
3421,3421,CC(C1=CC2=C(C=C1)C3=C(N2)C=CC(=C3)Cl)C(=O)O,53,PUXBGTOOZJQSKH-QMMMGPOBSA-N,carprofen,withdrawn,1,['WITHDRAWN']
3422,3422,CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,53,FBWNMEQMRUMQSO-UHFFFAOYSA-N,nonoxynol-9,withdrawn,1,"['WITHDRAWN', 'DrugBank']"
3423,3423,CC(=CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)C,53,RBBWCVQDXDFISW-UHFFFAOYSA-N,feprazone,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
3424,3424,CC(C)(COC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O)N(C)C,53,GUONSMXZEYTWML-UHFFFAOYSA-N,difemerine,withdrawn,1,['WITHDRAWN']
3426,3426,CC1=CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C,53,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,megestrol acetate,withdrawn,1,['WITHDRAWN']
3427,3427,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)O)I,53,CZCHIEJNWPNBDE-UHFFFAOYSA-N,benziodarone,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
3428,3428,CC(CC1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3,53,IFFPICMESYHZPQ-UHFFFAOYSA-N,prenylamine,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
3429,3429,CN(CC(=O)O)C(=S)C1=CC=CC2=C1C=CC(=C2C(F)(F)F)OC,53,LUBHDINQXIHVLS-UHFFFAOYSA-N,tolrestat,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
3430,3430,CC(C1=CC2=C(C=C1)OC(=N2)C3=CC=C(C=C3)Cl)C(=O)O,53,MITFXPHMIHQXPI-UHFFFAOYSA-N,benoxaprofen,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
3431,3431,C1=CC=C(C=C1)C2=C(OC(=N2)N(CCO)CCO)C3=CC=CC=C3,53,UUCMDZWCRNZCOY-UHFFFAOYSA-N,ditazole,withdrawn,1,"['WITHDRAWN', 'DrugBank']"
3432,3432,CC1=NN=C2N1C3=C(C=C(S3)Br)C(=NC2)C4=CC=CC=C4Cl,53,UMSGKTJDUHERQW-UHFFFAOYSA-N,brotizolam,withdrawn,1,"['WITHDRAWN', 'DrugBank']"
3433,3433,CCN1C(=O)N(CCCN2CCN(CC2)C2=CC=CC(Cl)=C2)N=C1CC,53,IZBNNCFOBMGTQX-UHFFFAOYSA-N,etoperidone,withdrawn,1,['DrugBank']
3434,3434,CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2,53,KLOIYEQEVSIOOO-UHFFFAOYSA-N,carbocromen,approved; withdrawn,1,['DrugBank']
3435,3435,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,53,FTNWXGFYRHWUKG-UHFFFAOYSA-N,triflupromazine hydrochloride,withdrawn,1,['ChEMBL']
3436,3436,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)[O-])c1I.[Na+],53,KTVKGXZZBQCBGD-UHFFFAOYSA-M,tyropanoate sodium,withdrawn,1,['ChEMBL']
3437,3437,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1.Cl.Cl.O,53,WFUAVXYXJOQWAZ-GVKRCPFFSA-N,zimeldine hydrochloride,withdrawn,1,['ChEMBL']
3448,3448,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C(=O)NC1=O,53,XQFRJNBWHJMXHO-RRKCRQDMSA-N,idoxuridine,approved; investigational,0,"['DrugBank', 'ChEMBL']"
3451,3451,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,53,SDUQYLNIPVEERB-QPPQHZFASA-N,gemcitabine,approved,0,"['DrugBank', 'ChEMBL']"
3452,3452,CNCC(O)C1=CC(OC(=O)C(C)(C)C)=C(OC(=O)C(C)(C)C)C=C1,53,OCUJLLGVOUDECM-UHFFFAOYSA-N,dipivefrin,approved,0,"['DrugBank', 'ChEMBL']"
3459,3459,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2,53,JBIMVDZLSHOPLA-LSCVHKIXSA-N,olopatadine,approved,0,"['DrugBank', 'ChEMBL']"
3460,3460,CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1,53,UVOIBTBFPOZKGP-UHFFFAOYSA-N,propiomazine,approved,0,['DrugBank']
3462,3462,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12,53,GZHFODJQISUKAY-UHFFFAOYSA-N,methantheline,approved; investigational,0,['DrugBank']
3465,3465,[H][C@@]12CCC[C@]1([H])CN(C2)NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,53,BOVGTQGAOIONJV-BETUJISGSA-N,gliclazide,approved,0,['DrugBank']
3466,3466,OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(O)C(=C1)C(O)=O,53,QQBDLJCYGRGAKP-FOCLMDBBSA-N,olsalazine,approved,0,"['DrugBank', 'ChEMBL']"
3467,3467,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1,53,VRQVVMDWGGWHTJ-CQSZACIVSA-N,methotrimeprazine,approved; investigational,0,['DrugBank']
3468,3468,CC1(C)C[C@@H]1C(=O)N\C(=C/CCCCSC[C@H](N)C(O)=O)C(O)=O,53,DHSUYTOATWAVLW-WFVMDLQDSA-N,cilastatin,approved; investigational,0,"['DrugBank', 'ChEMBL']"
3470,3470,OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1,53,LUALIOATIOESLM-UHFFFAOYSA-N,periciazine,approved; investigational,0,['DrugBank']
3471,3471,CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O,53,JOATXPAWOHTVSZ-UHFFFAOYSA-N,celiprolol,approved; investigational,0,['DrugBank']
3474,3474,CNC1=CC=C(\C=C\C2=CC=C(OCCOCCOCC[18F])C=C2)C=C1,53,NCWZOASIUQVOFA-FWZJPQCDSA-N,florbetaben (18f),approved,0,"['DrugBank', 'ChEMBL']"
3475,3475,[H]N(C1=C([H])C([H])=C(\C([H])=C(/[H])C2=C([H])N=C(OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[18F])C([H])=C2[H])C([H])=C1[H])C([H])([H])[H],53,YNDIAUKFXKEXSV-CRYLGTRXSA-N,florbetapir (18f),approved; investigational,0,"['DrugBank', 'ChEMBL']"
3476,3476,[Na+].[Na+].[Na+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,53,HRXKRNGNAMMEHJ-UHFFFAOYSA-K,sodium citrate,approved; investigational,0,"['DrugBank', 'ChEMBL']"
3480,3480,CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,53,LCFVJGUPQDGYKZ-UHFFFAOYSA-N,bisphenol a diglycidyl ether,approved; experimental,0,['DrugBank']
3481,3481,[Li+].[Li+].[Li+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,53,WJSIUCDMWSDDCE-UHFFFAOYSA-K,lithium citrate,approved,0,"['DrugBank', 'ChEMBL']"
3482,3482,CC(C)N1N=CC=C1C1=C(COC2=CC=CC(O)=C2C=O)C=CC=N1,53,FWCVZAQENIZVMY-UHFFFAOYSA-N,voxelotor,approved; investigational,0,"['DrugBank', 'ChEMBL']"
3483,3483,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)C(O)C(O)C(=O)O,53,LNBCGLZYLJMGKP-JZGIKJSDSA-N,norepinephrine bitartrate,approved,0,['ChEMBL']
3484,3484,CC(O)C(=O)O.Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,53,VWUPWEAFIOQCGF-UHFFFAOYSA-N,milrinone lactate,approved,0,['ChEMBL']
3485,3485,Cl.O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,53,OLDRWYVIKMSFFB-SSPJITILSA-N,palonosetron hydrochloride,approved,0,['ChEMBL']
3487,3487,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+],53,QGUALMNFRILWRA-UHFFFAOYSA-M,tolmetin sodium,approved,0,['ChEMBL']
3488,3488,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,53,VREFGVBLTWBCJP-UHFFFAOYSA-N,alprazolam,approved,0,['ChEMBL']
3490,3490,Cl.O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,53,RICLFGYGYQXUFH-UHFFFAOYSA-N,buspirone hydrochloride,approved,0,['ChEMBL']
3491,3491,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12.Cl,53,OLUNPKFOFGZHRT-YGCVIUNWSA-N,naftifine hydrochloride,approved,0,['ChEMBL']
3492,3492,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl.OCCN1CCCC1,53,DCERVXIINVUMKU-UHFFFAOYSA-N,diclofenac epolamine,approved,0,['ChEMBL']
3518,3518,C1=C(OC(=C1)[N+](=O)[O-])C=CC2=CN=C(N=N2)N(CO)CO,52,RQWQIVXLPCFXCO-OWOJBTEDSA-N,dihydroxymethylfuratrizine,withdrawn,1,['WITHDRAWN']
3519,3519,CC(=O)NC1=NC=C(N=N1)C=CC2=CC=C(O2)[N+](=O)[O-],52,SWMPGCCDXNLPED-NSCUHMNNSA-N,acetylfuratrizine,withdrawn,1,['WITHDRAWN']
3522,3522,CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3.Cl,52,HNNIWKQLJSNAEQ-UHFFFAOYSA-N,benzydamine hydrochloride,withdrawn,1,['WITHDRAWN']
3523,3523,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2,52,CJAVTWRYCDNHSM-UHFFFAOYSA-N,benfluorex,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
3524,3524,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32,52,KBAFPSLPKGSANY-VXKWHMMOSA-N,naftidrofuryl oxalate,withdrawn,1,['WITHDRAWN']
3525,3525,CCC(C)(C(=O)OCC)OC1=CC=C(C=C1)CC2=CC=C(C=C2)Cl,52,YWQGBCXVCXMSLJ-UHFFFAOYSA-N,beclobrate,withdrawn,1,['WITHDRAWN']
3526,3526,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3,52,NMKSAYKQLCHXDK-UHFFFAOYSA-N,fendiline,withdrawn,1,"['WITHDRAWN', 'DrugBank']"
3527,3527,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.Cl,52,JSXBVMKACNEMKY-UHFFFAOYSA-N,loxapine hydrochloride,withdrawn,1,['ChEMBL']
3529,3529,CC(=O)O.CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,52,COBIOCPXKOZHSU-UHFFFAOYSA-N,mepazine acetate,withdrawn,1,['ChEMBL']
3540,3540,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N=C12)N1CCNCC1,52,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,enoxacin,approved; investigational,0,['DrugBank']
3549,3549,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,52,BPZSYCZIITTYBL-UHFFFAOYSA-N,formoterol,approved; investigational,0,"['DrugBank', 'ChEMBL']"
3551,3551,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1,52,OGJPXUAPXNRGGI-UHFFFAOYSA-N,norfloxacin,approved,0,"['DrugBank', 'ChEMBL']"
3553,3553,NC(=N)C1=CC=C(OCCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,52,OQLKNTOKMBVBKV-UHFFFAOYSA-N,hexamidine,approved; experimental,0,['DrugBank']
3554,3554,ONC(=O)\C=C\C1=CC=CC(=C1)S(=O)(=O)NC1=CC=CC=C1,52,NCNRHFGMJRPRSK-MDZDMXLPSA-N,belinostat,approved; investigational,0,"['DrugBank', 'ChEMBL']"
3555,3555,CC(CC1=CC=C2OCOC2=C1)NCC(O)C1=CC=C(O)C(O)=C1,52,LUMAEVHDZXIGEP-UHFFFAOYSA-N,protokylol,approved; vet_approved,0,['DrugBank']
3558,3558,OS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C1=CC=CC=C1,52,UVCJGUGAGLDPAA-UHFFFAOYSA-N,ensulizole,approved,0,['DrugBank']
3559,3559,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)C1=CC=CC=C1)N2C,52,ZTVIKZXZYLEVOL-MCOXGKPRSA-N,homatropine,approved,0,['DrugBank']
3560,3560,C\C1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1,52,KTEXNACQROZXEV-SLXBATTESA-N,parthenolide,approved; investigational,0,['DrugBank']
3562,3562,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C.CC(O)C(=O)O,52,QNLDTXPVZPRSAM-UHFFFAOYSA-N,pentazocine lactate,approved,0,['ChEMBL']
3563,3563,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+],52,NMMVKSMGBDRONO-UHFFFAOYSA-N,pemirolast potassium,approved,0,['ChEMBL']
3564,3564,O=C1N=C([O-])NC1(c1ccccc1)c1ccccc1.[Na+],52,FJPYVLNWWICYDW-UHFFFAOYSA-M,phenytoin sodium,approved,0,['ChEMBL']
3565,3565,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],52,YOEWQQVKRJEPAE-UHFFFAOYSA-L,succinylcholine chloride,approved,0,['ChEMBL']
3566,3566,CC(C)Cc1ccc(C(C)C(=O)O)cc1.NCCCC[C@H](N)C(=O)O,52,IHHXIUAEPKVVII-ZSCHJXSPSA-N,ibuprofen lysine,approved,0,['ChEMBL']
3567,3567,CNC[C@H](O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,52,YLXIPWWIOISBDD-FVGYRXGTSA-N,epinephrine bitartrate,approved,0,['ChEMBL']
3569,3569,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-].[Na+],52,RTCIKUMODPANKX-JBUOLDKXSA-M,avibactam sodium,approved,0,['ChEMBL']
3570,3570,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1.Cl,52,BFFSMCNJSOPUAY-LMOVPXPDSA-N,duloxetine hydrochloride,approved,0,['ChEMBL']
3571,3571,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+],52,CDBRNDSHEYLDJV-FVGYRXGTSA-M,naproxen sodium,approved,0,['ChEMBL']
3572,3572,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O,52,ORUUBRMVQCKYHB-UHFFFAOYSA-N,desvenlafaxine succinate,approved,0,['ChEMBL']
3593,3593,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,51,DJBNUMBKLMJRSA-LLVKDONJSA-N,flecainide,withdrawn,1,['WITHDRAWN']
3595,3595,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,51,SGUAFYQXFOLMHL-ACJLOTCBSA-N,dilevalol,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
3596,3596,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,51,YASAKCUCGLMORW-UHFFFAOYSA-N,rosiglitazone,withdrawn,1,['WITHDRAWN']
3598,3598,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,51,PFTAWBLQPZVEMU-DZGCQCFKSA-N,cianidanol,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
3599,3599,CC(C)CCOCC(CN1CCOCC1)OC(=O)C2=CC(=C(C(=C2)OC)OC)OC,51,YOKPRDAUBGOISU-UHFFFAOYSA-N,amoproxan,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
3600,3600,CC(CN1C2=CC=CC=C2S(=O)(=O)C3=CC=CC=C31)CN(C)C,51,QTQPVLDZQVPLGV-UHFFFAOYSA-N,oxomemazine,withdrawn,1,['WITHDRAWN']
3601,3601,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,51,HYAFETHFCAUJAY-UHFFFAOYSA-N,pioglitazone,withdrawn,1,['WITHDRAWN']
3602,3602,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)O,51,LVWZTYCIRDMTEY-UHFFFAOYSA-N,dipyrone,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
3603,3603,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C,51,HQMNCQVAMBCHCO-DJRRULDNSA-N,etretinate,withdrawn,1,"['WITHDRAWN', 'DrugBank', 'ChEMBL']"
